cliente_id,data_solicitacao,valor_solicitado,finalidade_credito,motivo_negativa,tentou_novamente,outlier_valor
C101318,2024-08-22,2025.07,Cartão de Crédito,Histórico de Inadimplência,Não,False
C014958,2024-08-09,2333.01,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C051284,2023-11-01,1416.37,Empréstimo Pessoal,Renda Insuficiente,Não,False
C069757,2024-10-18,2557.19,Empréstimo Pessoal,Score Baixo,Sim,False
C104694,2028-01-01,3645.83,Renegociação de Dívidas,Renda Insuficiente,Não,False
C061720,2025-05-01,3967.11,Compra Parcelada,Inconsistência Cadastral,Não,False
C081950,2024-07-23,2432.19,Renegociação de Dívidas,Histórico de Inadimplência,Não,False
C081285,2023-11-14,3470.17,Empréstimo Pessoal,Documentação Incompleta,Não,False
C058250,2025-01-13,3365.85,Empréstimo Pessoal,Score Baixo,Não,False
C149860,2024-04-09,2299.8,Cartão de Crédito,Documentação Incompleta,Não,False
C115082,2024-10-04,1112.04,Cartão de Crédito,Score Baixo,Não,False
C133147,2025-04-09,1816.49,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C101950,2025-01-16,841.51,Limite Conta,Inconsistência Cadastral,Não,False
C145391,2025-06-20,3352.17,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C072967,2025-06-05,4035.69,Cartão de Crédito,Score Baixo,Não,False
C086400,2024-09-09,2134.51,Empréstimo Pessoal,Score Baixo,Não,False
C015770,2025-01-15,2129.46,Renegociação de Dívidas,Histórico de Inadimplência,Não,False
C060935,2025-06-25,871.17,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C066406,2023-08-05,1118.16,Empréstimo Pessoal,Score Baixo,Não,False
C035102,2025-01-10,2448.29,Compra Parcelada,Renda Insuficiente,Não,False
C064202,2023-07-26,2285.34,Renegociação de Dívidas,Score Baixo,Não,False
C068240,2023-10-23,1682.0,Limite Conta,Documentação Incompleta,Não,False
C087466,2024-12-17,4219.95,Renegociação de Dívidas,Histórico de Inadimplência,Não,False
C020194,2024-08-06,2848.5,Cartão de Crédito,Score Baixo,Não,False
C039582,2024-10-18,1977.09,Cartão de Crédito,Score Baixo,Não,False
C013820,2024-03-22,2467.95,Cartão de Crédito,Documentação Incompleta,Não,False
C043783,2024-03-16,3233.73,Compra Parcelada,Documentação Incompleta,Não,False
C047459,2025-04-24,2467.51,Cartão de Crédito,Score Baixo,Não,False
C001572,2023-10-25,1601.26,Renegociação de Dívidas,Histórico de Inadimplência,Sim,False
C018284,2024-05-21,3417.62,Cartão de Crédito,Histórico de Inadimplência,Não,False
C058506,2025-04-06,1867.22,Cartão de Crédito,Inconsistência Cadastral,Não,False
C042457,2025-01-04,3172.2,Compra Parcelada,Renda Insuficiente,Sim,False
C019563,2023-07-24,4032.85,Cartão de Crédito,Histórico de Inadimplência,Não,False
C085492,2024-03-30,2445.39,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C033768,2024-02-13,2494.98,Renegociação de Dívidas,Score Baixo,Não,False
C132242,2025-04-18,2764.71,Renegociação de Dívidas,Renda Insuficiente,Sim,False
C118114,2023-11-16,3686.9,Cartão de Crédito,Renda Insuficiente,Sim,False
C083637,2023-11-16,3864.84,Renegociação de Dívidas,Renda Insuficiente,Sim,False
C070232,2025-06-14,1995.14,Cartão de Crédito,Histórico de Inadimplência,Sim,False
C037005,2024-02-06,3127.69,Compra Parcelada,Documentação Incompleta,Não,False
C093932,2024-10-01,2190.23,Renegociação de Dívidas,Renda Insuficiente,Sim,False
C072686,2024-09-22,1665.83,Empréstimo Pessoal,Renda Insuficiente,Não,False
C129452,2025-05-26,2468.44,Cartão de Crédito,Documentação Incompleta,Não,False
C001870,2024-09-13,905.64,Renegociação de Dívidas,Documentação Incompleta,Sim,False
C096072,2024-02-21,743.07,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C025107,2024-08-05,3595.17,Limite Conta,Renda Insuficiente,Não,False
C090960,2024-03-09,2350.89,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C026989,2025-05-15,2585.55,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C012662,2024-11-10,1360.3,Cartão de Crédito,Renda Insuficiente,Sim,False
C143929,2024-11-01,3015.62,Compra Parcelada,Renda Insuficiente,Não,False
C123125,2024-12-20,2002.9,Limite Conta,Inconsistência Cadastral,Não,False
C036518,2024-03-18,2274.61,Renegociação de Dívidas,Score Baixo,Sim,False
C034179,2024-03-21,2475.39,Renegociação de Dívidas,Documentação Incompleta,Não,False
C025028,2024-06-26,2767.68,Renegociação de Dívidas,Documentação Incompleta,Não,False
C111482,2024-10-24,1813.84,Cartão de Crédito,Score Baixo,Não,False
C022710,2024-05-15,2705.08,Cartão de Crédito,Histórico de Inadimplência,Não,False
C126870,2025-01-27,3860.2,Renegociação de Dívidas,Histórico de Inadimplência,Não,False
C034444,2025-01-30,2066.54,Cartão de Crédito,Documentação Incompleta,Não,False
C095700,2024-01-26,4176.34,Cartão de Crédito,Renda Insuficiente,Sim,False
C147634,2025-05-01,1894.45,Empréstimo Pessoal,Renda Insuficiente,Não,False
C062438,2024-10-20,4720.1,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C007342,2024-06-17,1682.28,Empréstimo Pessoal,Documentação Incompleta,Não,False
C058045,2024-10-16,1434.95,Cartão de Crédito,Inconsistência Cadastral,Não,False
C147513,2025-04-26,1487.28,Renegociação de Dívidas,Score Baixo,Não,False
C072825,2024-06-12,3532.68,Limite Conta,Renda Insuficiente,Não,False
C022828,2023-11-06,2020.26,Compra Parcelada,Score Baixo,Não,False
C142891,2025-05-16,2554.37,Renegociação de Dívidas,Renda Insuficiente,Não,False
C065892,2023-07-22,2956.29,Renegociação de Dívidas,Score Baixo,Não,False
C080297,2025-04-06,2591.45,Empréstimo Pessoal,Renda Insuficiente,Não,False
C022010,2024-10-22,2970.7,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C101961,2023-09-08,1945.58,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C119865,2023-12-09,2395.53,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C106434,2024-03-21,2393.07,Cartão de Crédito,Score Baixo,Sim,False
C064808,2024-05-03,2848.57,Compra Parcelada,Documentação Incompleta,Não,False
C081909,2023-11-23,2351.37,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C025654,2025-03-06,2708.51,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C024728,2024-01-03,1709.95,Cartão de Crédito,Score Baixo,Sim,False
C055458,2024-03-02,777.37,Cartão de Crédito,Renda Insuficiente,Sim,False
C127499,2023-11-20,2338.44,Cartão de Crédito,Renda Insuficiente,Não,False
C034819,2024-09-10,2593.65,Limite Conta,Inconsistência Cadastral,Não,False
C085958,2023-08-23,426.63,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C052903,2024-12-27,1889.33,Cartão de Crédito,Score Baixo,Não,False
C038751,2023-12-15,2357.98,Empréstimo Pessoal,Score Baixo,Não,False
C111947,2025-03-12,3128.88,Cartão de Crédito,Score Baixo,Não,False
C047062,2024-10-07,-500.0,Empréstimo Pessoal,Score Baixo,Não,True
C145481,2023-11-12,1273.26,Empréstimo Pessoal,Renda Insuficiente,Não,False
C078833,2024-07-30,2443.68,Cartão de Crédito,Renda Insuficiente,Não,False
C012213,2024-05-22,3402.48,Compra Parcelada,,Não,False
C069612,2024-08-14,2411.32,Cartão de Crédito,Documentação Incompleta,Não,False
C055529,2025-04-30,2889.37,Cartão de Crédito,Inconsistência Cadastral,Não,False
C000123,2024-12-08,3930.57,Empréstimo Pessoal,Renda Insuficiente,Não,False
C086235,2024-11-12,2423.23,Cartão de Crédito,Score Baixo,Sim,False
C106767,2023-10-28,2586.94,Cartão de Crédito,Histórico de Inadimplência,Não,False
C066492,2024-04-07,2114.49,Cartão de Crédito,Renda Insuficiente,Não,False
C069227,2024-07-05,3566.37,Compra Parcelada,Histórico de Inadimplência,Não,False
C139410,2024-07-18,2362.18,Cartão de Crédito,Documentação Incompleta,Não,False
C037504,2023-11-11,2158.84,Renegociação de Dívidas,Score Baixo,Não,False
C124688,2025-06-03,2508.81,Limite Conta,Documentação Incompleta,Não,False
C139271,2024-01-31,3728.33,Cartão de Crédito,Inconsistência Cadastral,Não,False
C093568,2024-09-14,3609.96,Limite Conta,Inconsistência Cadastral,Não,False
C011563,2024-04-29,2465.6,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C009551,2024-06-13,1095.53,Empréstimo Pessoal,Score Baixo,Não,False
C100628,2023-12-30,2157.89,Cartão de Crédito,Score Baixo,Não,False
C098632,2024-05-14,2844.92,Cartão de Crédito,Score Baixo,Não,False
C103720,2023-10-07,1870.76,Cartão de Crédito,Renda Insuficiente,Sim,False
C041749,2024-09-15,2677.49,Compra Parcelada,Inconsistência Cadastral,Sim,False
C032271,2023-11-28,2611.66,Cartão de Crédito,Histórico de Inadimplência,Não,False
C093365,2023-10-29,1569.32,Compra Parcelada,Documentação Incompleta,Não,False
C078693,2025-01-02,2159.76,Empréstimo Pessoal,Renda Insuficiente,Não,False
C046380,2024-06-14,1275.54,Cartão de Crédito,Score Baixo,Sim,False
C093147,2024-07-22,2565.16,Cartão de Crédito,Renda Insuficiente,Não,False
C075429,2024-07-22,1348.36,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C136606,2024-07-22,2026.0,Cartão de Crédito,Score Baixo,Não,False
C033980,2024-07-22,2619.96,Cartão de Crédito,Inconsistência Cadastral,Não,False
C022367,2024-08-17,2723.17,Cartão de Crédito,Inconsistência Cadastral,Não,False
C142377,2023-07-29,1231.3,Renegociação de Dívidas,Score Baixo,Não,False
C032974,2025-05-25,2601.98,Empréstimo Pessoal,Inconsistência Cadastral,Sim,False
C002000,2024-05-24,1992.02,Renegociação de Dívidas,Renda Insuficiente,Sim,False
C013439,2024-03-06,4925.81,Renegociação de Dívidas,Score Baixo,Não,False
C046000,2024-02-27,2406.36,Empréstimo Pessoal,Score Baixo,Não,False
C000467,2024-07-05,3306.14,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C142717,2024-08-29,2329.56,Limite Conta,Renda Insuficiente,Não,False
C134125,2023-10-30,3412.77,Compra Parcelada,Inconsistência Cadastral,Não,False
C008270,2025-03-03,3244.48,Cartão de Crédito,Renda Insuficiente,Não,False
C100134,2025-03-21,3308.43,Compra Parcelada,Inconsistência Cadastral,Sim,False
C019562,2023-07-31,2523.99,Empréstimo Pessoal,Renda Insuficiente,Não,False
C149015,2023-10-12,2758.08,Cartão de Crédito,Score Baixo,Não,False
C024868,2025-06-26,2391.06,Compra Parcelada,Score Baixo,Não,False
C107285,2024-03-04,1890.21,Renegociação de Dívidas,Score Baixo,Não,False
C069004,2024-03-14,2986.55,Cartão de Crédito,Score Baixo,Não,False
C090949,2024-10-18,2732.93,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C042202,2023-09-07,2459.11,Compra Parcelada,Renda Insuficiente,Não,False
C136272,2024-06-30,3135.62,Empréstimo Pessoal,Score Baixo,Não,False
C003081,2024-12-22,1604.95,Limite Conta,Score Baixo,Não,False
C126847,2024-03-30,3102.69,Renegociação de Dívidas,Inconsistência Cadastral,Sim,False
C051135,2023-09-26,1779.07,Cartão de Crédito,Renda Insuficiente,Não,False
C135065,2023-11-15,3074.49,Cartão de Crédito,Documentação Incompleta,Não,False
C090724,2025-02-28,2475.66,Cartão de Crédito,Documentação Incompleta,Não,False
C099845,2024-10-02,1425.61,Renegociação de Dívidas,Inconsistência Cadastral,Não,False
C033464,2025-06-02,4269.57,Cartão de Crédito,Score Baixo,Não,False
C008007,2023-07-17,3455.93,Limite Conta,Score Baixo,Não,False
C121007,2024-03-21,2201.42,Cartão de Crédito,Renda Insuficiente,Não,False
C134192,2024-04-09,1998.11,Empréstimo Pessoal,Score Baixo,Não,False
C032810,2023-09-09,1756.39,Limite Conta,Documentação Incompleta,Não,False
C026728,2024-02-22,2696.39,Cartão de Crédito,Inconsistência Cadastral,Não,False
C104499,2023-10-20,2852.74,Empréstimo Pessoal,Documentação Incompleta,Não,False
C029824,2024-10-23,3925.44,Compra Parcelada,Documentação Incompleta,Sim,False
C099849,2024-06-07,1535.14,Compra Parcelada,Renda Insuficiente,Não,False
C083629,2024-03-05,3551.59,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C066883,2023-10-30,917.24,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C016888,2025-02-24,2059.13,Cartão de Crédito,Renda Insuficiente,Não,False
C134696,2025-01-04,2698.3,Limite Conta,Inconsistência Cadastral,Não,False
C026931,2025-06-06,2302.83,Renegociação de Dívidas,Renda Insuficiente,Sim,False
C009709,2024-07-24,1446.25,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C118322,2023-07-14,3178.85,Compra Parcelada,Inconsistência Cadastral,Não,False
C138914,2023-09-14,2057.3,Renegociação de Dívidas,Score Baixo,Não,False
C014577,2023-12-28,1230.47,Compra Parcelada,Documentação Incompleta,Não,False
C123534,2024-06-21,2694.29,Empréstimo Pessoal,Score Baixo,Não,False
C136964,2024-08-24,2023.26,Cartão de Crédito,Score Baixo,Não,False
C091364,2025-03-18,3668.68,Compra Parcelada,Score Baixo,Não,False
C065450,2023-12-29,1580.43,Cartão de Crédito,Score Baixo,Não,False
C043069,2025-03-17,2402.19,Compra Parcelada,Documentação Incompleta,Sim,False
C108054,2024-04-13,2284.52,Limite Conta,Score Baixo,Não,False
C137980,2024-07-20,3037.88,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C123205,2024-01-10,3290.81,Cartão de Crédito,Documentação Incompleta,Não,False
C023406,2023-10-27,1910.07,Renegociação de Dívidas,Inconsistência Cadastral,Sim,False
C107982,2025-04-12,3539.61,Cartão de Crédito,Renda Insuficiente,Não,False
C034724,2023-08-02,1722.61,Cartão de Crédito,Score Baixo,Não,False
C043689,2024-07-04,2687.57,Cartão de Crédito,Histórico de Inadimplência,Sim,False
C123454,2024-09-30,2789.94,Compra Parcelada,Documentação Incompleta,Sim,False
C112529,2023-10-25,1805.45,Cartão de Crédito,Renda Insuficiente,Não,False
C140349,2024-12-16,3578.2,Compra Parcelada,Renda Insuficiente,Sim,False
C022732,2025-05-30,1412.2,Empréstimo Pessoal,Renda Insuficiente,Não,False
C129056,2024-02-09,2828.82,Empréstimo Pessoal,,Sim,False
C016146,2024-04-16,2645.77,Compra Parcelada,Renda Insuficiente,Não,False
C142376,2024-01-16,3127.06,Limite Conta,Renda Insuficiente,Não,False
C140718,2024-08-01,3203.55,Limite Conta,Histórico de Inadimplência,Não,False
C082980,2024-07-16,2884.73,Cartão de Crédito,Documentação Incompleta,Não,False
C130559,2024-09-19,2568.14,Cartão de Crédito,Renda Insuficiente,Não,False
C025779,2024-08-12,1168.48,Limite Conta,Score Baixo,Não,False
C057319,2024-06-05,940.3,Cartão de Crédito,Renda Insuficiente,Sim,False
C074993,2024-06-27,2797.67,Renegociação de Dívidas,Renda Insuficiente,Não,False
C044080,2025-06-22,3212.53,Compra Parcelada,Inconsistência Cadastral,Não,False
C057640,2025-04-21,2434.94,Empréstimo Pessoal,Renda Insuficiente,Não,False
C140807,2024-04-15,2167.96,Cartão de Crédito,Renda Insuficiente,Não,False
C097552,2024-07-01,1190.82,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C017524,2024-08-13,3344.6,Cartão de Crédito,Documentação Incompleta,Sim,False
C123637,2024-04-29,3155.69,Cartão de Crédito,Documentação Incompleta,Sim,False
C091945,2025-06-04,2108.58,Empréstimo Pessoal,Score Baixo,Não,False
C134998,2025-03-23,2571.91,Cartão de Crédito,Inconsistência Cadastral,Sim,False
C040810,2025-02-13,1662.44,Compra Parcelada,Renda Insuficiente,Não,False
C025602,2024-08-31,2382.31,Cartão de Crédito,Score Baixo,Não,False
C000948,2023-11-25,2361.52,Empréstimo Pessoal,Renda Insuficiente,Não,False
C047088,2024-07-16,2731.13,Cartão de Crédito,Renda Insuficiente,Sim,False
C056998,2024-03-04,1254.4,Compra Parcelada,Histórico de Inadimplência,Não,False
C085413,2023-07-16,3599.92,Renegociação de Dívidas,Score Baixo,Sim,False
C116531,2025-01-12,2504.09,Cartão de Crédito,Inconsistência Cadastral,Não,False
C043495,2023-10-25,2976.27,Compra Parcelada,Score Baixo,Não,False
C134890,2024-04-09,2416.11,Renegociação de Dívidas,Score Baixo,Não,False
C102129,2023-09-07,2880.99,Cartão de Crédito,Renda Insuficiente,Não,False
C018637,2024-11-29,2488.06,Compra Parcelada,Histórico de Inadimplência,Não,False
C094957,2024-01-24,2994.84,Renegociação de Dívidas,Score Baixo,Não,False
C101149,2025-04-03,1833.71,Limite Conta,Documentação Incompleta,Não,False
C070770,2025-01-31,2057.26,Empréstimo Pessoal,Score Baixo,Não,False
C040825,2024-10-05,1307.3,Cartão de Crédito,Score Baixo,Não,False
C087344,2023-10-01,2874.42,Cartão de Crédito,Renda Insuficiente,Não,False
C062653,2025-05-14,2655.88,Renegociação de Dívidas,Score Baixo,Não,False
C049981,2023-07-19,1150.6,Compra Parcelada,Score Baixo,Não,False
C019700,2024-01-09,3154.97,Empréstimo Pessoal,Documentação Incompleta,Não,False
C026345,2024-04-08,2518.05,Compra Parcelada,Documentação Incompleta,Não,False
C062975,2023-08-21,2817.05,Renegociação de Dívidas,Score Baixo,Não,False
C079884,2025-01-01,-500.0,Compra Parcelada,Score Baixo,Não,True
C107280,2023-07-10,1251.46,Limite Conta,Inconsistência Cadastral,Não,False
C131161,2024-04-23,2125.87,Cartão de Crédito,Documentação Incompleta,Não,False
C078060,2024-09-22,2807.98,Empréstimo Pessoal,Inconsistência Cadastral,Não,False
C114246,2025-05-06,4181.38,Empréstimo Pessoal,Renda Insuficiente,Não,False
C023671,2024-11-28,2058.0,Renegociação de Dívidas,Score Baixo,Sim,False
C023848,2024-01-16,3849.41,Empréstimo Pessoal,Renda Insuficiente,Não,False
C121805,2023-11-04,3645.18,Renegociação de Dívidas,Inconsistência Cadastral,Sim,False
C114223,2024-11-28,2634.19,Compra Parcelada,Documentação Incompleta,Não,False
C148860,2024-09-11,993.12,Compra Parcelada,Documentação Incompleta,Sim,False
C033942,2023-10-03,1488.99,Cartão de Crédito,Score Baixo,Não,False
C147685,2024-09-18,3136.17,Cartão de Crédito,Renda Insuficiente,Não,False
C148542,2023-11-27,2930.58,Empréstimo Pessoal,Renda Insuficiente,Sim,False
C012940,2024-11-24,4693.2,Empréstimo Pessoal,Score Baixo,Não,False
C006179,2023-07-01,3023.24,Empréstimo Pessoal,Documentação Incompleta,Não,False
C009422,2024-02-21,3471.09,Cartão de Crédito,Documentação Incompleta,Não,False
C110980,2025-04-01,1401.63,Cartão de Crédito,Score Baixo,Não,False
C059710,2024-05-25,1695.7,Empréstimo Pessoal,Histórico de Inadimplência,Não,False
C093727,2023-08-20,3083.63,Cartão de Crédito,Inconsistência Cadastral,Não,False
C000489,2025-01-05,2163.97,Empréstimo Pessoal,Documentação Incompleta,Não,False
C088568,2024-09-26,2119.84,Cartão de Crédito,Score Baixo,Sim,False
C064252,2024-04-02,1839.85,Empréstimo Pessoal,Renda Insuficiente,Não,False
C134669,2024-04-02,2574.19,Cartão de Crédito,Score Baixo,Não,False
C003227,2024-11-04,2022.81,Compra Parcelada,Inconsistência Cadastral,Sim,False
C040175,2024-04-04,2449.19,Cartão de Crédito,Documentação Incompleta,Não,False
C092927,2023-08-26,1809.83,Compra Parcelada,Histórico de Inadimplência,Não,False
C000195,2023-11-04,2502.82,Cartão de Crédito,Renda Insuficiente,Não,False
C036640,2024-07-14,2998.27,Cartão de Crédito,Score Baixo,Não,False
